timestamp,Clg Vlv Cmd (%),OA Damper Cmd (%),Prht Vlv Cmd (%),RA_EA Damper Cmd (%),RF Spd Cmd (%),SF Spd Cmd (%),SA Static Press (inH₂O),Eff SAT Sp (°F),MAT (°F),OAT (°F),RAT (°F),SAT (°F),Econ Ena,EF Ena,Occupancy,RF Cmd,RF Sts,SF Cmd,Schedule,SF Sts
2025-01-01 14:15:00,0.0,24.0398006439209,0.0,24.0398006439209,20.0,62.17070007324219,1.46150004863739,62.9275016784668,62.11399841308594,54.13759994506836,70.77200317382812,63.5,,,,,,,,
2025-01-01 14:30:00,0.0,27.07379913330078,0.0,27.07379913330078,20.305299758911133,62.53860092163086,1.4658000469207764,62.9275016784668,61.61000061035156,54.40660095214844,70.77200317382812,62.869998931884766,,,,,,,,
2025-01-01 14:45:00,0.0,27.416400909423828,0.0,27.416400909423828,20.562299728393555,62.268798828125,1.524399995803833,62.86000061035156,61.93399810791016,53.92020034790039,70.80799865722656,62.959999084472656,,,,,,,,
2025-01-01 15:00:00,0.0,28.738100051879883,0.0,28.738100051879883,21.55349922180176,62.49440002441406,1.5159000158309937,62.9275016784668,61.93399810791016,53.865501403808594,70.77200317382812,63.08599853515625,,,,,,,,
2025-01-01 15:15:00,0.0,31.83489990234375,0.0,31.83489990234375,23.87619972229004,62.062599182128906,1.5159000158309937,62.62379837036133,61.01599884033203,54.19169998168945,70.93399810791016,62.36600112915039,,,,,,,,
2025-01-01 15:30:00,0.0,20.200899124145508,0.0,20.200899124145508,20.0,62.40919876098633,1.499400019645691,63.09619903564453,61.01599884033203,53.700801849365234,70.68199920654297,62.11399841308594,,,,,,,,
2025-01-01 15:45:00,0.0,20.0,0.0,20.0,20.0,62.204200744628906,1.5219999551773071,63.26499938964844,60.79999923706055,52.39820098876953,70.59200286865234,62.2760009765625,,,,,,,,
2025-01-01 16:00:00,0.0,20.0,8.407400131225586,20.0,20.0,62.56930160522461,1.4915000200271606,63.56869888305664,60.11600112915039,50.8203010559082,70.43000030517578,61.68199920654297,,,,,,,,
2025-01-01 16:15:00,0.0,20.0,12.11680030822754,20.0,20.0,62.52069854736328,1.4804999828338623,63.26499938964844,60.29600143432617,50.56890106201172,70.59200286865234,65.44400024414062,,,,,,,,
2025-01-01 16:30:00,0.0,20.0,19.25950050354004,20.0,20.0,63.022499084472656,1.4840999841690063,63.80500030517578,59.79199981689453,49.37120056152344,70.30400085449219,66.41600036621094,,,,,,,,
2025-01-01 16:45:00,0.0,20.0,20.57200050354004,20.0,20.0,62.51089859008789,1.5164999961853027,63.56869888305664,59.917999267578125,49.04710006713867,70.43000030517578,64.63400268554688,,,,,,,,
2025-01-01 17:00:00,0.0,20.0,21.575199127197266,20.0,20.0,62.87129974365234,1.4591000080108645,63.872501373291016,59.61199951171875,49.424800872802734,70.26799774169922,64.5979995727539,,,,,,,,
2025-01-01 17:15:00,0.0,20.0,20.84280014038086,20.0,20.0,62.28010177612305,1.3875999450683594,63.56869888305664,59.45000076293945,48.495601654052734,70.43000030517578,63.40999984741211,,,,,,,,
2025-01-01 17:30:00,0.0,20.0,15.221799850463867,20.0,20.0,63.01549911499024,1.4627000093460083,63.872501373291016,59.108001708984375,47.11109924316406,70.26799774169922,66.66799926757812,,,,,,,,
2025-01-01 17:45:00,0.0,20.0,12.862799644470217,20.0,20.0,62.73849868774414,1.545699954032898,63.80500030517578,58.81999969482422,46.87160110473633,70.30400085449219,64.5979995727539,,,,,,,,
2025-01-01 18:00:00,0.0,20.0,13.618000030517578,20.0,20.0,62.855098724365234,1.5146000385284424,63.872501373291016,58.76599884033203,46.62950134277344,70.26799774169922,62.869998931884766,,,,,,,,
2025-01-01 18:06:00,,,,,,,,,,,,,,,,,0.0,,,
2025-01-01 18:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,66.0999984741211,60.33200073242188,46.19940185546875,69.08000183105469,62.99599838256836,,,,,,,,
2025-01-01 18:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,69.10369873046875,68.10800170898438,44.0807991027832,67.47799682617188,62.83399963378906,,,,,,,,
2025-01-01 18:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.24199676513672,42.951698303222656,66.50599670410156,62.150001525878906,,,,,,,,
2025-01-01 19:00:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.45800018310547,42.42129898071289,65.75,61.77199935913086,,,,,,,,
2025-01-01 19:15:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.58399963378906,41.56689834594727,65.53399658203125,61.30400085449219,,,,,,,,
2025-01-01 19:30:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.58399963378906,41.31589889526367,65.35399627685547,60.96200180053711,,,,,,,,
2025-01-01 19:45:00,0.0,0.0,100.0,0.0,0.0,0.0,0.0268750004470348,70.0,69.4219970703125,40.73970031738281,64.50800323486328,60.67399978637695,,,,,,,,
